fenotipo,acuracia
(((conv*2))*3)fc*1*64*lr-0.0001,0.6618182063102722
(((conv*3)bnorm-pool-)*3)fc*1*512*lr-0.001,0.8454545736312866
(((conv*3)bnorm-pool-)*1)fc*1*256*lr-0.1,0.09939394146203995
(((conv*1)bnorm-pool-dropout)*3)fc*1*256*lr-0.1,0.10969696938991547
(((conv*2)bnorm-)*1)fc*1*64*lr-0.001,0.5751515030860901
(((conv*3)bnorm-pool-)*3)fc*2*128*lr-0.001,0.8448485136032104
(((conv*2)pool-dropout)*1)fc*1*64*lr-0.01,0.45363637804985046
(((conv*3)bnorm-)*3)fc*1*128*lr-0.01,0.09939394146203995
(((conv*3)pool-)*3)fc*2*256*lr-0.001,0.7545454502105713
(((conv*3)pool-dropout)*3)fc*0*256*lr-0.0001,0.8254545331001282
(((conv*2)bnorm-)*1)fc*2*256*lr-0.01,0.5906060338020325
(((conv*3))*1)fc*0*256*lr-0.001,0.6478787660598755
(((conv*2)pool-)*3)fc*0*512*lr-0.001,0.7684848308563232
(((conv*3)bnorm-pool-)*2)fc*2*512*lr-0.0001,0.7060605883598328
(((conv*3)bnorm-pool-)*2)fc*0*64*lr-0.001,0.8027272820472717
(((conv*1))*2)fc*2*128*lr-0.0001,0.632121205329895
(((conv*1))*2)fc*2*256*lr-0.01,0.3927272856235504
(((conv*1)pool-dropout)*3)fc*2*64*lr-0.001,0.7851515412330627
(((conv*3))*2)fc*2*128*lr-0.01,0.09272727370262146
(((conv*1)bnorm-)*2)fc*0*512*lr-0.001,0.5718181729316711
(((conv*3)pool-)*3)fc*1*512*lr-0.001,0.7551515102386475
(((conv*3)pool-dropout)*3)fc*2*256*lr-0.01,0.09272727370262146
(((conv*3)pool-dropout)*3)fc*0*512*lr-0.1,0.09787879139184952
(((conv*1)bnorm-pool-)*3)fc*2*128*lr-0.1,0.09575757384300232
(((conv*1)pool-dropout)*1)fc*2*64*lr-0.0001,0.6748484969139099
(((conv*2)bnorm-pool-)*1)fc*0*64*lr-0.1,0.47999998927116394
(((conv*3)bnorm-)*2)fc*1*64*lr-0.001,0.09939394146203995
(((conv*1)bnorm-pool-)*1)fc*1*256*lr-0.1,0.09878788143396378
(((conv*1)pool-)*3)fc*2*128*lr-0.001,0.7275757789611816
(((conv*1)bnorm-)*3)fc*1*512*lr-0.1,0.09969697147607803
(((conv*3))*1)fc*1*64*lr-0.1,0.09272727370262146
(((conv*1))*1)fc*2*512*lr-0.1,0.10121212154626846
(((conv*3)bnorm-pool-dropout)*2)fc*0*64*lr-0.01,0.7881818413734436
(((conv*1)pool-dropout)*2)fc*1*256*lr-0.1,0.09939394146203995
(((conv*2)bnorm-pool-)*3)fc*0*128*lr-0.01,0.7560606002807617
(((conv*1)bnorm-pool-dropout)*3)fc*2*128*lr-0.0001,0.7584848403930664
(((conv*2)bnorm-pool-dropout)*2)fc*0*256*lr-0.001,0.8175757527351379
(((conv*1))*3)fc*2*64*lr-0.001,0.6336363554000854
(((conv*1)bnorm-)*1)fc*0*512*lr-0.01,0.3893939256668091
(((conv*3)pool-dropout)*1)fc*2*64*lr-0.0001,0.7081817984580994
(((conv*1)bnorm-pool-)*1)fc*0*256*lr-0.1,0.44303029775619507
(((conv*2))*3)fc*2*256*lr-0.01,0.09878788143396378
(((conv*1)pool-dropout)*2)fc*1*64*lr-0.0001,0.6754545569419861
(((conv*1)pool-)*1)fc*1*256*lr-0.001,0.6475757360458374
(((conv*2))*2)fc*1*128*lr-0.0001,0.6590909361839294
(((conv*1)bnorm-pool-dropout)*2)fc*0*128*lr-0.0001,0.7027272582054138
(((conv*3)bnorm-pool-dropout)*1)fc*2*256*lr-0.1,0.09272727370262146
(((conv*1)bnorm-)*1)fc*0*64*lr-0.1,0.35818180441856384
(((conv*1)bnorm-)*1)fc*1*128*lr-0.0001,0.6057575941085815
(((conv*1)pool-)*3)fc*1*128*lr-0.1,0.09878788143396378
(((conv*1))*3)fc*0*512*lr-0.1,0.09272727370262146
(((conv*1)bnorm-pool-)*2)fc*0*128*lr-0.1,0.603939414024353
(((conv*2)pool-)*3)fc*1*128*lr-0.01,0.09878788143396378
(((conv*2)pool-dropout)*2)fc*0*256*lr-0.0001,0.7609090805053711
(((conv*3)bnorm-)*1)fc*1*64*lr-0.0001,0.6339393854141235
(((conv*2))*3)fc*0*512*lr-0.0001,0.6803030371665955
(((conv*1)bnorm-)*1)fc*1*128*lr-0.001,0.5669696927070618
(((conv*2)bnorm-pool-)*3)fc*1*256*lr-0.001,0.7984848618507385
(((conv*1)bnorm-)*2)fc*2*256*lr-0.001,0.5899999737739563
(((conv*2)bnorm-)*3)fc*1*64*lr-0.01,0.09272727370262146
(((conv*3)pool-)*2)fc*0*512*lr-0.001,0.7766666412353516
(((conv*1))*2)fc*1*512*lr-0.001,0.6242424249649048
(((conv*1)bnorm-)*1)fc*0*64*lr-0.0001,0.5945454835891724
(((conv*2)bnorm-)*1)fc*2*512*lr-0.1,0.09939394146203995
(((conv*2)bnorm-)*3)fc*1*64*lr-0.1,0.09969697147607803
(((conv*3)bnorm-)*1)fc*2*128*lr-0.1,0.09575757384300232
(((conv*3)bnorm-pool-)*1)fc*2*512*lr-0.01,0.39848485589027405
(((conv*3)bnorm-pool-dropout)*1)fc*2*128*lr-0.01,0.10121212154626846
(((conv*3)bnorm-)*2)fc*1*256*lr-0.0001,0.6778787970542908
(((conv*1)pool-dropout)*2)fc*0*512*lr-0.01,0.5372727513313293
(((conv*2)bnorm-pool-dropout)*1)fc*0*64*lr-0.0001,0.7057575583457947
(((conv*1)pool-)*3)fc*0*256*lr-0.01,0.6112121343612671
(((conv*3)bnorm-pool-)*1)fc*2*256*lr-0.001,0.6851515173912048
(((conv*1)pool-dropout)*3)fc*1*64*lr-0.01,0.3612121343612671
(((conv*2)bnorm-pool-)*1)fc*0*128*lr-0.001,0.6069697141647339
(((conv*2)pool-)*1)fc*1*512*lr-0.1,0.10121212154626846
(((conv*3)bnorm-)*3)fc*2*256*lr-0.0001,0.6169697046279907
(((conv*2)bnorm-)*1)fc*0*128*lr-0.1,0.3712121248245239
(((conv*1)pool-)*2)fc*1*512*lr-0.01,0.5390909314155579
(((conv*2)pool-)*3)fc*0*64*lr-0.1,0.09787879139184952
(((conv*1)pool-)*1)fc*0*512*lr-0.0001,0.6263636350631714
(((conv*1)bnorm-pool-)*1)fc*0*128*lr-0.1,0.45363637804985046
(((conv*1)bnorm-pool-)*1)fc*0*512*lr-0.01,0.5987879037857056
(((conv*1)bnorm-pool-dropout)*3)fc*1*128*lr-0.001,0.7881818413734436
(((conv*2))*3)fc*1*128*lr-0.0001,0.6830303072929382
(((conv*1)bnorm-pool-)*1)fc*0*64*lr-0.0001,0.6336363554000854
(((conv*3)pool-dropout)*3)fc*2*256*lr-0.001,0.8012121319770813
(((conv*3))*3)fc*2*256*lr-0.01,0.09878788143396378
(((conv*2))*1)fc*0*512*lr-0.01,0.44818180799484253
(((conv*2))*3)fc*2*64*lr-0.1,0.09939394146203995
(((conv*2)bnorm-)*3)fc*2*64*lr-0.001,0.6884848475456238
(((conv*2)pool-)*1)fc*0*256*lr-0.0001,0.6669697165489197
(((conv*3)pool-)*3)fc*2*128*lr-0.001,0.7506060600280762
(((conv*1)bnorm-)*1)fc*0*256*lr-0.01,0.4166666567325592
(((conv*3)pool-)*2)fc*0*128*lr-0.0001,0.7336363792419434
(((conv*1))*2)fc*0*256*lr-0.01,0.4890909194946289
(((conv*1)pool-)*2)fc*1*128*lr-0.001,0.6887878775596619
(((conv*3)bnorm-pool-)*1)fc*1*64*lr-0.001,0.6851515173912048
(((conv*3)pool-)*2)fc*0*64*lr-0.001,0.7609090805053711
(((conv*3)bnorm-pool-)*2)fc*0*512*lr-0.0001,0.6796969771385193
(((conv*1))*2)fc*2*64*lr-0.0001,0.6484848260879517
(((conv*3)bnorm-)*2)fc*2*256*lr-0.0001,0.6630303263664246
(((conv*2)pool-dropout)*1)fc*1*512*lr-0.1,0.09787879139184952
(((conv*3)bnorm-)*1)fc*1*256*lr-0.001,0.635757565498352
(((conv*2)bnorm-pool-)*1)fc*1*512*lr-0.001,0.6566666960716248
(((conv*3))*3)fc*0*64*lr-0.0001,0.6890909075737
(((conv*1))*3)fc*2*64*lr-0.1,0.09878788143396378
(((conv*3)pool-dropout)*2)fc*0*128*lr-0.1,0.09787879139184952
(((conv*1))*3)fc*0*512*lr-0.0001,0.6581818461418152
(((conv*1))*1)fc*0*128*lr-0.0001,0.6093939542770386
(((conv*2)pool-)*3)fc*0*512*lr-0.1,0.09878788143396378
(((conv*3))*1)fc*2*512*lr-0.01,0.4396969676017761
(((conv*2)pool-dropout)*1)fc*2*512*lr-0.001,0.710303008556366
(((conv*2)bnorm-)*1)fc*0*64*lr-0.01,0.5363636612892151
(((conv*3)pool-)*1)fc*0*512*lr-0.01,0.5287878513336182
(((conv*3)pool-)*2)fc*1*256*lr-0.001,0.7427272796630859
(((conv*3)bnorm-pool-)*3)fc*0*128*lr-0.001,0.7987878918647766
(((conv*2)pool-dropout)*2)fc*0*128*lr-0.001,0.8193939328193665
(((conv*1))*3)fc*0*256*lr-0.01,0.09878788143396378
(((conv*3))*1)fc*0*512*lr-0.0001,0.6703030467033386
(((conv*3)pool-)*2)fc*0*64*lr-0.01,0.09969697147607803
(((conv*2)bnorm-)*3)fc*2*128*lr-0.001,0.7036363482475281
(((conv*3)bnorm-)*2)fc*0*512*lr-0.01,0.5860605835914612
(((conv*1)pool-dropout)*3)fc*1*512*lr-0.001,0.7890909314155579
(((conv*3)pool-)*3)fc*1*64*lr-0.1,0.09272727370262146
(((conv*2)bnorm-)*1)fc*0*64*lr-0.1,0.378484845161438
(((conv*1)pool-)*1)fc*0*128*lr-0.1,0.09939394146203995
(((conv*1))*3)fc*0*128*lr-0.0001,0.6793939471244812
(((conv*1))*3)fc*1*512*lr-0.0001,0.6621212363243103
(((conv*1))*3)fc*1*128*lr-0.001,0.6557575464248657
(((conv*2))*3)fc*0*512*lr-0.001,0.6684848666191101
(((conv*2)pool-dropout)*3)fc*0*64*lr-0.001,0.831818163394928
(((conv*2)bnorm-pool-dropout)*1)fc*1*512*lr-0.001,0.7306060791015625
(((conv*3)pool-)*3)fc*2*128*lr-0.01,0.10969696938991547
(((conv*2))*1)fc*0*512*lr-0.001,0.6157575845718384
(((conv*1)bnorm-)*1)fc*1*512*lr-0.01,0.48363634943962097
(((conv*2)bnorm-pool-)*2)fc*2*512*lr-0.0001,0.7315151691436768
(((conv*2)bnorm-pool-)*3)fc*2*256*lr-0.1,0.10121212154626846
(((conv*3)bnorm-)*3)fc*1*64*lr-0.0001,0.6242424249649048
(((conv*1)pool-)*3)fc*1*512*lr-0.001,0.7239394187927246
(((conv*1)bnorm-)*1)fc*1*256*lr-0.1,0.09969697147607803
(((conv*1))*1)fc*0*128*lr-0.1,0.09787879139184952
(((conv*2)pool-dropout)*2)fc*0*256*lr-0.1,0.09787879139184952
(((conv*3)bnorm-pool-dropout)*1)fc*1*256*lr-0.01,0.13848485052585602
(((conv*3)pool-dropout)*3)fc*0*256*lr-0.001,0.8266666531562805
(((conv*2)pool-dropout)*2)fc*0*512*lr-0.001,0.8057575821876526
(((conv*2)bnorm-pool-)*3)fc*0*512*lr-0.0001,0.689393937587738
(((conv*3)bnorm-pool-)*2)fc*2*256*lr-0.0001,0.7469696998596191
(((conv*3))*3)fc*0*512*lr-0.0001,0.6909090876579285
(((conv*2)pool-)*1)fc*1*128*lr-0.1,0.09787879139184952
(((conv*2)bnorm-pool-dropout)*3)fc*0*512*lr-0.01,0.8545454740524292
(((conv*2)bnorm-pool-dropout)*3)fc*2*64*lr-0.1,0.09939394146203995
(((conv*2)bnorm-)*1)fc*2*64*lr-0.0001,0.6266666650772095
(((conv*3)bnorm-pool-dropout)*3)fc*0*64*lr-0.001,0.8293939232826233
(((conv*2)bnorm-pool-)*2)fc*1*128*lr-0.1,0.10121212154626846
(((conv*3)pool-dropout)*1)fc*1*256*lr-0.001,0.7384848594665527
(((conv*2)pool-)*1)fc*0*256*lr-0.001,0.6518181562423706
(((conv*1)bnorm-pool-)*2)fc*2*128*lr-0.1,0.09575757384300232
(((conv*3)bnorm-pool-)*1)fc*2*128*lr-0.1,0.09969697147607803
(((conv*3)bnorm-)*2)fc*1*512*lr-0.001,0.6863636374473572
(((conv*1)pool-dropout)*3)fc*2*128*lr-0.1,0.09939394146203995
(((conv*2)pool-dropout)*3)fc*0*128*lr-0.001,0.8451515436172485
(((conv*3)bnorm-)*2)fc*2*128*lr-0.1,0.09969697147607803
(((conv*2)bnorm-pool-)*3)fc*2*256*lr-0.001,0.7972727417945862
(((conv*3))*1)fc*2*512*lr-0.0001,0.664545476436615
(((conv*2)bnorm-pool-dropout)*3)fc*2*256*lr-0.01,0.8048484921455383
(((conv*1)bnorm-pool-dropout)*3)fc*2*512*lr-0.01,0.6572727560997009
(((conv*1)bnorm-)*2)fc*1*128*lr-0.01,0.10121212154626846
(((conv*3)bnorm-)*1)fc*0*512*lr-0.0001,0.6345454454421997
(((conv*3))*2)fc*0*512*lr-0.0001,0.6784848570823669
(((conv*2))*2)fc*1*512*lr-0.0001,0.6739394068717957
(((conv*2)bnorm-pool-dropout)*3)fc*1*128*lr-0.0001,0.8336363434791565
(((conv*1)bnorm-pool-dropout)*2)fc*1*64*lr-0.0001,0.7115151286125183
(((conv*3)pool-dropout)*3)fc*2*512*lr-0.01,0.09969697147607803
(((conv*2))*2)fc*2*64*lr-0.0001,0.6587879061698914
(((conv*3)bnorm-)*1)fc*0*64*lr-0.001,0.6639394164085388
(((conv*1)pool-)*1)fc*0*512*lr-0.1,0.09939394146203995
(((conv*2)bnorm-pool-dropout)*2)fc*1*64*lr-0.001,0.8199999928474426
(((conv*3)bnorm-)*3)fc*2*64*lr-0.01,0.09939394146203995
(((conv*2)bnorm-)*1)fc*1*128*lr-0.001,0.5575757622718811
(((conv*3)bnorm-pool-)*3)fc*2*64*lr-0.0001,0.7415151596069336
(((conv*1)pool-)*1)fc*0*128*lr-0.01,0.47575756907463074
(((conv*1)bnorm-)*2)fc*2*64*lr-0.1,0.09272727370262146
(((conv*2)bnorm-)*3)fc*1*512*lr-0.01,0.10696969926357269
(((conv*2)bnorm-)*1)fc*1*512*lr-0.01,0.39424243569374084
(((conv*3)bnorm-pool-dropout)*2)fc*0*256*lr-0.001,0.8412120938301086
(((conv*2)bnorm-)*2)fc*0*512*lr-0.0001,0.6315151453018188
(((conv*2)pool-dropout)*1)fc*0*256*lr-0.001,0.71757572889328
(((conv*3)bnorm-)*2)fc*0*128*lr-0.1,0.11909090727567673
(((conv*2)bnorm-pool-dropout)*1)fc*2*256*lr-0.01,0.6206060647964478
(((conv*1)bnorm-)*1)fc*2*64*lr-0.1,0.09272727370262146
(((conv*2)bnorm-)*1)fc*0*128*lr-0.0001,0.6015151739120483
(((conv*1)bnorm-pool-dropout)*2)fc*0*128*lr-0.001,0.6736363768577576
(((conv*2)bnorm-)*1)fc*1*512*lr-0.1,0.09787879139184952
(((conv*3)bnorm-pool-)*3)fc*1*256*lr-0.01,0.7890909314155579
(((conv*1)bnorm-pool-dropout)*1)fc*1*256*lr-0.0001,0.6909090876579285
(((conv*3)bnorm-pool-)*1)fc*0*128*lr-0.0001,0.6545454263687134
(((conv*1)bnorm-pool-dropout)*1)fc*1*128*lr-0.1,0.10696969926357269
(((conv*3)pool-)*2)fc*0*256*lr-0.01,0.10121212154626846
(((conv*2)pool-dropout)*3)fc*1*64*lr-0.0001,0.7975757718086243
(((conv*2)pool-dropout)*3)fc*0*256*lr-0.0001,0.8030303120613098
(((conv*3)bnorm-)*2)fc*2*256*lr-0.01,0.09969697147607803
(((conv*2)bnorm-pool-dropout)*3)fc*0*512*lr-0.1,0.7206060886383057
(((conv*1)bnorm-pool-dropout)*3)fc*1*128*lr-0.0001,0.7436363697052002
(((conv*2)bnorm-)*2)fc*1*256*lr-0.01,0.09787879139184952
(((conv*2))*3)fc*0*256*lr-0.0001,0.6742424368858337
(((conv*2)bnorm-pool-)*2)fc*1*128*lr-0.001,0.7348484992980957
(((conv*1)bnorm-pool-dropout)*1)fc*1*512*lr-0.0001,0.7036363482475281
(((conv*2)pool-)*3)fc*2*256*lr-0.001,0.7718181610107422
(((conv*2)bnorm-)*1)fc*0*256*lr-0.01,0.5581818222999573
(((conv*3)bnorm-)*3)fc*0*512*lr-0.0001,0.6151515245437622
(((conv*2)pool-)*3)fc*1*64*lr-0.1,0.10969696938991547
(((conv*2)bnorm-)*1)fc*2*512*lr-0.001,0.6360605955123901
(((conv*3)pool-dropout)*2)fc*2*256*lr-0.1,0.09787879139184952
(((conv*3)bnorm-)*1)fc*2*256*lr-0.1,0.09939394146203995
(((conv*2)bnorm-pool-)*2)fc*0*256*lr-0.01,0.7306060791015625
(((conv*1)bnorm-pool-dropout)*3)fc*0*128*lr-0.1,0.41090908646583557
(((conv*3)bnorm-pool-)*2)fc*2*128*lr-0.01,0.7612121105194092
(((conv*2)bnorm-)*3)fc*0*128*lr-0.001,0.6160606145858765
(((conv*1)bnorm-pool-)*1)fc*2*64*lr-0.1,0.09969697147607803
(((conv*3))*1)fc*2*128*lr-0.1,0.10121212154626846
(((conv*2))*3)fc*1*512*lr-0.0001,0.6899999976158142
(((conv*2)bnorm-)*3)fc*2*128*lr-0.1,0.09787879139184952
(((conv*2)pool-dropout)*1)fc*2*64*lr-0.1,0.09575757384300232
(((conv*2)bnorm-pool-)*3)fc*2*64*lr-0.001,0.7951515316963196
(((conv*2)bnorm-)*3)fc*1*512*lr-0.1,0.10969696938991547
(((conv*3)pool-dropout)*3)fc*0*128*lr-0.1,0.10121212154626846
(((conv*1)bnorm-pool-)*2)fc*2*256*lr-0.0001,0.6636363863945007
(((conv*2)pool-dropout)*3)fc*0*512*lr-0.001,0.831818163394928
(((conv*3)bnorm-pool-dropout)*2)fc*2*64*lr-0.01,0.6166666746139526
(((conv*1)bnorm-pool-dropout)*1)fc*1*64*lr-0.0001,0.6706060767173767
(((conv*1)bnorm-pool-dropout)*2)fc*1*64*lr-0.01,0.6469696760177612
(((conv*2)bnorm-pool-dropout)*3)fc*0*128*lr-0.0001,0.8366666436195374
(((conv*2)pool-)*1)fc*2*128*lr-0.01,0.4784848392009735
(((conv*3)pool-dropout)*2)fc*1*256*lr-0.001,0.8148484826087952
(((conv*3)bnorm-pool-)*2)fc*0*128*lr-0.1,0.45575758814811707
(((conv*2)pool-)*3)fc*2*512*lr-0.01,0.09969697147607803
(((conv*3))*2)fc*1*512*lr-0.1,0.09878788143396378
(((conv*3)bnorm-)*3)fc*0*256*lr-0.1,0.24909090995788574
(((conv*1))*2)fc*2*512*lr-0.1,0.09787879139184952
(((conv*2)bnorm-)*1)fc*1*64*lr-0.01,0.10121212154626846
(((conv*2))*1)fc*0*256*lr-0.0001,0.6469696760177612
(((conv*3)bnorm-)*3)fc*0*64*lr-0.01,0.3118181824684143
(((conv*3)bnorm-pool-)*3)fc*0*128*lr-0.1,0.34454545378685
(((conv*3)bnorm-)*2)fc*1*128*lr-0.001,0.6693939566612244
(((conv*2))*3)fc*2*128*lr-0.001,0.6724242568016052
(((conv*1)pool-)*3)fc*0*64*lr-0.001,0.7327272891998291
(((conv*2)bnorm-pool-)*2)fc*2*256*lr-0.01,0.7381818294525146
(((conv*2)bnorm-)*3)fc*2*512*lr-0.0001,0.6666666865348816
(((conv*1)pool-)*1)fc*1*64*lr-0.0001,0.6615151762962341
(((conv*3)bnorm-pool-)*1)fc*1*512*lr-0.0001,0.7042424082756042
(((conv*1)pool-)*2)fc*2*64*lr-0.01,0.10969696938991547
(((conv*2)pool-)*1)fc*2*128*lr-0.001,0.6615151762962341
(((conv*2)bnorm-pool-)*3)fc*2*64*lr-0.1,0.09787879139184952
(((conv*2)bnorm-pool-dropout)*3)fc*2*512*lr-0.1,0.10969696938991547
(((conv*2))*3)fc*0*256*lr-0.01,0.10121212154626846
(((conv*2)bnorm-)*3)fc*1*128*lr-0.1,0.09787879139184952
(((conv*1)pool-dropout)*3)fc*2*256*lr-0.01,0.09575757384300232
(((conv*3))*1)fc*1*256*lr-0.1,0.09575757384300232
(((conv*2)pool-dropout)*3)fc*1*512*lr-0.01,0.10696969926357269
(((conv*1)bnorm-)*1)fc*1*128*lr-0.1,0.09272727370262146
(((conv*3))*1)fc*1*256*lr-0.0001,0.657575786113739
(((conv*3)pool-dropout)*3)fc*0*64*lr-0.1,0.10121212154626846
(((conv*2)bnorm-pool-)*3)fc*1*512*lr-0.1,0.10121212154626846
(((conv*2))*1)fc*1*64*lr-0.0001,0.6336363554000854
(((conv*1)pool-dropout)*1)fc*2*256*lr-0.1,0.09878788143396378
(((conv*1))*1)fc*1*64*lr-0.0001,0.6172727346420288
(((conv*3)bnorm-pool-dropout)*3)fc*2*256*lr-0.001,0.8606060743331909
(((conv*2)bnorm-pool-)*2)fc*0*64*lr-0.01,0.7454545497894287
(((conv*1))*3)fc*1*256*lr-0.01,0.4290909171104431
(((conv*1)pool-)*3)fc*1*64*lr-0.1,0.10696969926357269
(((conv*1)pool-)*3)fc*0*512*lr-0.1,0.09272727370262146
(((conv*2)bnorm-)*3)fc*1*64*lr-0.001,0.6863636374473572
(((conv*1)pool-dropout)*1)fc*2*512*lr-0.01,0.09272727370262146
(((conv*2)pool-dropout)*2)fc*1*64*lr-0.001,0.8024242520332336
(((conv*1)pool-dropout)*2)fc*1*128*lr-0.0001,0.7045454382896423
(((conv*2))*3)fc*2*512*lr-0.01,0.09787879139184952
(((conv*3)pool-dropout)*1)fc*2*128*lr-0.0001,0.7154545187950134
(((conv*1))*1)fc*1*256*lr-0.01,0.10696969926357269
(((conv*3))*3)fc*1*128*lr-0.001,0.6454545259475708
(((conv*2)pool-dropout)*1)fc*2*64*lr-0.01,0.40909090638160706
(((conv*1)bnorm-)*2)fc*2*512*lr-0.001,0.6281818151473999
(((conv*1))*3)fc*1*64*lr-0.001,0.6396969556808472
(((conv*3)bnorm-pool-dropout)*3)fc*0*512*lr-0.0001,0.8478788137435913
(((conv*2)bnorm-)*2)fc*1*128*lr-0.0001,0.6672727465629578
(((conv*3))*2)fc*1*256*lr-0.001,0.6733333468437195
(((conv*1))*2)fc*0*128*lr-0.01,0.10121212154626846
(((conv*1)bnorm-pool-dropout)*1)fc*1*64*lr-0.01,0.09272727370262146
(((conv*3)bnorm-pool-)*3)fc*0*128*lr-0.0001,0.7336363792419434
(((conv*1)bnorm-)*1)fc*2*128*lr-0.001,0.5742424130439758
(((conv*1)bnorm-pool-dropout)*2)fc*1*64*lr-0.1,0.10121212154626846
(((conv*1)pool-)*2)fc*2*256*lr-0.01,0.4872727394104004
(((conv*2)pool-dropout)*2)fc*1*512*lr-0.1,0.09272727370262146
(((conv*3)bnorm-)*2)fc*0*256*lr-0.1,0.324848473072052
(((conv*3)bnorm-pool-)*1)fc*0*512*lr-0.01,0.6169697046279907
(((conv*2)pool-dropout)*1)fc*2*64*lr-0.001,0.6899999976158142
(((conv*1)pool-)*2)fc*1*256*lr-0.01,0.4724242389202118
(((conv*3))*3)fc*2*128*lr-0.001,0.09969697147607803
(((conv*1)bnorm-pool-dropout)*2)fc*2*64*lr-0.01,0.6969696879386902
(((conv*1)bnorm-)*2)fc*2*128*lr-0.0001,0.6293939352035522
(((conv*3))*2)fc*0*64*lr-0.001,0.6766666769981384
(((conv*2))*1)fc*0*128*lr-0.001,0.6133333444595337
(((conv*3)bnorm-pool-)*1)fc*0*512*lr-0.0001,0.6327272653579712
(((conv*2))*2)fc*0*128*lr-0.01,0.09878788143396378
(((conv*3)bnorm-pool-dropout)*2)fc*1*64*lr-0.0001,0.8303030133247375
(((conv*2))*1)fc*1*256*lr-0.001,0.6339393854141235
(((conv*3)bnorm-)*1)fc*2*64*lr-0.01,0.09787879139184952
(((conv*3))*3)fc*0*256*lr-0.01,0.09969697147607803
(((conv*1)bnorm-pool-)*3)fc*1*128*lr-0.0001,0.6763636469841003
(((conv*3)bnorm-)*1)fc*1*256*lr-0.0001,0.6842424273490906
(((conv*2)pool-dropout)*2)fc*1*256*lr-0.01,0.3372727334499359
(((conv*3))*2)fc*1*256*lr-0.01,0.09939394146203995
(((conv*2)pool-dropout)*3)fc*2*128*lr-0.0001,0.8112121224403381
(((conv*2)pool-dropout)*2)fc*0*128*lr-0.0001,0.76424241065979
(((conv*3)bnorm-pool-dropout)*3)fc*1*512*lr-0.001,0.8696969747543335
(((conv*2)pool-dropout)*1)fc*1*64*lr-0.1,0.09575757384300232
(((conv*2)bnorm-)*2)fc*2*64*lr-0.001,0.664545476436615
(((conv*2)bnorm-pool-)*3)fc*1*256*lr-0.1,0.10969696938991547
(((conv*1)pool-dropout)*2)fc*2*64*lr-0.1,0.09575757384300232
(((conv*3)bnorm-pool-dropout)*1)fc*1*256*lr-0.001,0.7572727203369141
(((conv*3)bnorm-)*2)fc*0*64*lr-0.0001,0.6372727155685425
(((conv*3)bnorm-pool-)*3)fc*0*512*lr-0.0001,0.7478787899017334
(((conv*2)pool-dropout)*3)fc*1*128*lr-0.01,0.09272727370262146
(((conv*2)bnorm-pool-dropout)*2)fc*1*512*lr-0.001,0.8078787922859192
(((conv*2)bnorm-)*2)fc*0*256*lr-0.01,0.5663636326789856
(((conv*3)bnorm-)*1)fc*1*256*lr-0.1,0.10969696938991547
(((conv*1))*3)fc*2*512*lr-0.0001,0.6527272462844849
(((conv*2))*3)fc*0*128*lr-0.0001,0.6796969771385193
